CELLCODE	EOFORIGIN	NOFORIGIN	geometry	natura2000	spa	habitat
1kmE4022N2976	4022000	2976000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2976000, 2977000, 2977000, 2976000, 2976000))	FALSE	FALSE	FALSE
1kmE4022N2977	4022000	2977000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2977000, 2978000, 2978000, 2977000, 2977000))	FALSE	FALSE	FALSE
1kmE4022N2978	4022000	2978000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2978000, 2979000, 2979000, 2978000, 2978000))	FALSE	FALSE	FALSE
1kmE4022N2979	4022000	2979000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2979000, 2980000, 2980000, 2979000, 2979000))	FALSE	FALSE	FALSE
1kmE4022N2980	4022000	2980000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2980000, 2981000, 2981000, 2980000, 2980000))	FALSE	FALSE	FALSE
1kmE4022N2981	4022000	2981000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2981000, 2982000, 2982000, 2981000, 2981000))	FALSE	FALSE	FALSE
1kmE4022N2982	4022000	2982000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2982000, 2983000, 2983000, 2982000, 2982000))	FALSE	FALSE	FALSE
1kmE4022N2983	4022000	2983000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2983000, 2984000, 2984000, 2983000, 2983000))	FALSE	FALSE	FALSE
1kmE4022N2984	4022000	2984000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2984000, 2985000, 2985000, 2984000, 2984000))	FALSE	FALSE	FALSE
1kmE4022N2985	4022000	2985000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2985000, 2986000, 2986000, 2985000, 2985000))	FALSE	FALSE	FALSE
1kmE4022N2986	4022000	2986000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2986000, 2987000, 2987000, 2986000, 2986000))	FALSE	FALSE	FALSE
1kmE4022N2987	4022000	2987000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2987000, 2988000, 2988000, 2987000, 2987000))	FALSE	FALSE	FALSE
1kmE4022N2988	4022000	2988000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2988000, 2989000, 2989000, 2988000, 2988000))	FALSE	FALSE	FALSE
1kmE4022N2989	4022000	2989000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2989000, 2990000, 2990000, 2989000, 2989000))	FALSE	FALSE	FALSE
1kmE4022N2990	4022000	2990000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2990000, 2991000, 2991000, 2990000, 2990000))	FALSE	FALSE	FALSE
1kmE4022N2991	4022000	2991000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2991000, 2992000, 2992000, 2991000, 2991000))	FALSE	FALSE	FALSE
1kmE4022N2992	4022000	2992000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2992000, 2993000, 2993000, 2992000, 2992000))	FALSE	FALSE	FALSE
1kmE4022N2993	4022000	2993000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2993000, 2994000, 2994000, 2993000, 2993000))	FALSE	FALSE	FALSE
1kmE4022N2994	4022000	2994000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2994000, 2995000, 2995000, 2994000, 2994000))	FALSE	FALSE	FALSE
1kmE4022N2995	4022000	2995000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2995000, 2996000, 2996000, 2995000, 2995000))	FALSE	FALSE	FALSE
1kmE4022N2996	4022000	2996000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2996000, 2997000, 2997000, 2996000, 2996000))	FALSE	FALSE	FALSE
1kmE4022N2997	4022000	2997000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2997000, 2998000, 2998000, 2997000, 2997000))	FALSE	FALSE	FALSE
1kmE4022N2998	4022000	2998000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2998000, 2999000, 2999000, 2998000, 2998000))	TRUE	TRUE	TRUE
1kmE4022N2999	4022000	2999000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 2999000, 3e+06, 3e+06, 2999000, 2999000))	TRUE	TRUE	TRUE
1kmE4022N3000	4022000	3000000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3e+06, 3001000, 3001000, 3e+06, 3e+06))	TRUE	TRUE	TRUE
1kmE4022N3001	4022000	3001000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3001000, 3002000, 3002000, 3001000, 3001000))	TRUE	TRUE	TRUE
1kmE4022N3002	4022000	3002000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3002000, 3003000, 3003000, 3002000, 3002000))	TRUE	TRUE	TRUE
1kmE4022N3003	4022000	3003000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3003000, 3004000, 3004000, 3003000, 3003000))	TRUE	TRUE	TRUE
1kmE4022N3004	4022000	3004000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3004000, 3005000, 3005000, 3004000, 3004000))	TRUE	TRUE	TRUE
1kmE4022N3005	4022000	3005000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3005000, 3006000, 3006000, 3005000, 3005000))	FALSE	FALSE	FALSE
1kmE4022N3006	4022000	3006000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3006000, 3007000, 3007000, 3006000, 3006000))	FALSE	FALSE	FALSE
1kmE4022N3007	4022000	3007000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3007000, 3008000, 3008000, 3007000, 3007000))	FALSE	FALSE	FALSE
1kmE4022N3008	4022000	3008000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3008000, 3009000, 3009000, 3008000, 3008000))	FALSE	FALSE	FALSE
1kmE4022N3009	4022000	3009000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3009000, 3010000, 3010000, 3009000, 3009000))	FALSE	FALSE	FALSE
1kmE4022N3010	4022000	3010000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3010000, 3011000, 3011000, 3010000, 3010000))	FALSE	FALSE	FALSE
1kmE4022N3011	4022000	3011000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3011000, 3012000, 3012000, 3011000, 3011000))	TRUE	TRUE	TRUE
1kmE4022N3012	4022000	3012000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3012000, 3013000, 3013000, 3012000, 3012000))	TRUE	TRUE	TRUE
1kmE4022N3013	4022000	3013000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3013000, 3014000, 3014000, 3013000, 3013000))	TRUE	TRUE	TRUE
1kmE4022N3014	4022000	3014000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3014000, 3015000, 3015000, 3014000, 3014000))	FALSE	FALSE	FALSE
1kmE4022N3015	4022000	3015000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3015000, 3016000, 3016000, 3015000, 3015000))	FALSE	FALSE	FALSE
1kmE4022N3016	4022000	3016000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3016000, 3017000, 3017000, 3016000, 3016000))	FALSE	FALSE	FALSE
1kmE4022N3017	4022000	3017000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3017000, 3018000, 3018000, 3017000, 3017000))	FALSE	FALSE	FALSE
1kmE4022N3018	4022000	3018000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3018000, 3019000, 3019000, 3018000, 3018000))	FALSE	FALSE	FALSE
1kmE4022N3019	4022000	3019000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3019000, 3020000, 3020000, 3019000, 3019000))	FALSE	FALSE	FALSE
1kmE4022N3020	4022000	3020000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3020000, 3021000, 3021000, 3020000, 3020000))	TRUE	TRUE	TRUE
1kmE4022N3021	4022000	3021000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3021000, 3022000, 3022000, 3021000, 3021000))	TRUE	TRUE	TRUE
1kmE4022N3022	4022000	3022000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3022000, 3023000, 3023000, 3022000, 3022000))	TRUE	TRUE	TRUE
1kmE4022N3023	4022000	3023000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3023000, 3024000, 3024000, 3023000, 3023000))	TRUE	TRUE	TRUE
1kmE4022N3024	4022000	3024000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3024000, 3025000, 3025000, 3024000, 3024000))	TRUE	TRUE	TRUE
1kmE4022N3025	4022000	3025000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3025000, 3026000, 3026000, 3025000, 3025000))	TRUE	TRUE	TRUE
1kmE4022N3026	4022000	3026000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3026000, 3027000, 3027000, 3026000, 3026000))	TRUE	TRUE	TRUE
1kmE4022N3027	4022000	3027000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3027000, 3028000, 3028000, 3027000, 3027000))	FALSE	FALSE	FALSE
1kmE4022N3028	4022000	3028000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3028000, 3029000, 3029000, 3028000, 3028000))	TRUE	TRUE	TRUE
1kmE4022N3029	4022000	3029000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3029000, 3030000, 3030000, 3029000, 3029000))	TRUE	TRUE	TRUE
1kmE4022N3030	4022000	3030000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3030000, 3031000, 3031000, 3030000, 3030000))	TRUE	TRUE	TRUE
1kmE4022N3031	4022000	3031000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3031000, 3032000, 3032000, 3031000, 3031000))	FALSE	FALSE	FALSE
1kmE4022N3032	4022000	3032000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3032000, 3033000, 3033000, 3032000, 3032000))	FALSE	FALSE	FALSE
1kmE4022N3033	4022000	3033000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3033000, 3034000, 3034000, 3033000, 3033000))	FALSE	FALSE	FALSE
1kmE4022N3034	4022000	3034000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3034000, 3035000, 3035000, 3034000, 3034000))	FALSE	FALSE	FALSE
1kmE4022N3035	4022000	3035000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3035000, 3036000, 3036000, 3035000, 3035000))	FALSE	FALSE	FALSE
1kmE4022N3036	4022000	3036000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3036000, 3037000, 3037000, 3036000, 3036000))	FALSE	FALSE	FALSE
1kmE4022N3037	4022000	3037000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3037000, 3038000, 3038000, 3037000, 3037000))	FALSE	FALSE	FALSE
1kmE4022N3038	4022000	3038000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3038000, 3039000, 3039000, 3038000, 3038000))	FALSE	FALSE	FALSE
1kmE4022N3039	4022000	3039000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3039000, 3040000, 3040000, 3039000, 3039000))	TRUE	TRUE	TRUE
1kmE4022N3040	4022000	3040000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3040000, 3041000, 3041000, 3040000, 3040000))	TRUE	TRUE	TRUE
1kmE4022N3041	4022000	3041000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3041000, 3042000, 3042000, 3041000, 3041000))	TRUE	TRUE	TRUE
1kmE4022N3042	4022000	3042000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3042000, 3043000, 3043000, 3042000, 3042000))	TRUE	TRUE	TRUE
1kmE4022N3043	4022000	3043000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3043000, 3044000, 3044000, 3043000, 3043000))	TRUE	TRUE	TRUE
1kmE4022N3044	4022000	3044000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3044000, 3045000, 3045000, 3044000, 3044000))	TRUE	TRUE	TRUE
1kmE4022N3045	4022000	3045000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3045000, 3046000, 3046000, 3045000, 3045000))	FALSE	FALSE	FALSE
1kmE4022N3046	4022000	3046000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3046000, 3047000, 3047000, 3046000, 3046000))	FALSE	FALSE	FALSE
1kmE4022N3047	4022000	3047000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3047000, 3048000, 3048000, 3047000, 3047000))	FALSE	FALSE	FALSE
1kmE4022N3048	4022000	3048000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3048000, 3049000, 3049000, 3048000, 3048000))	FALSE	FALSE	FALSE
1kmE4022N3049	4022000	3049000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3049000, 3050000, 3050000, 3049000, 3049000))	FALSE	FALSE	FALSE
1kmE4022N3050	4022000	3050000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3050000, 3051000, 3051000, 3050000, 3050000))	FALSE	FALSE	FALSE
1kmE4022N3051	4022000	3051000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3051000, 3052000, 3052000, 3051000, 3051000))	FALSE	FALSE	FALSE
1kmE4022N3052	4022000	3052000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3052000, 3053000, 3053000, 3052000, 3052000))	FALSE	FALSE	FALSE
1kmE4022N3053	4022000	3053000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3053000, 3054000, 3054000, 3053000, 3053000))	FALSE	FALSE	FALSE
1kmE4022N3054	4022000	3054000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3054000, 3055000, 3055000, 3054000, 3054000))	TRUE	TRUE	TRUE
1kmE4022N3055	4022000	3055000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3055000, 3056000, 3056000, 3055000, 3055000))	TRUE	TRUE	TRUE
1kmE4022N3056	4022000	3056000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3056000, 3057000, 3057000, 3056000, 3056000))	FALSE	FALSE	FALSE
1kmE4022N3057	4022000	3057000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3057000, 3058000, 3058000, 3057000, 3057000))	FALSE	FALSE	FALSE
1kmE4022N3058	4022000	3058000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3058000, 3059000, 3059000, 3058000, 3058000))	FALSE	FALSE	FALSE
1kmE4022N3059	4022000	3059000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3059000, 3060000, 3060000, 3059000, 3059000))	FALSE	FALSE	FALSE
1kmE4022N3060	4022000	3060000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3060000, 3061000, 3061000, 3060000, 3060000))	FALSE	FALSE	FALSE
1kmE4022N3061	4022000	3061000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3061000, 3062000, 3062000, 3061000, 3061000))	FALSE	FALSE	FALSE
1kmE4022N3062	4022000	3062000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3062000, 3063000, 3063000, 3062000, 3062000))	FALSE	FALSE	FALSE
1kmE4022N3063	4022000	3063000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3063000, 3064000, 3064000, 3063000, 3063000))	FALSE	FALSE	FALSE
1kmE4022N3064	4022000	3064000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3064000, 3065000, 3065000, 3064000, 3064000))	FALSE	FALSE	FALSE
1kmE4022N3065	4022000	3065000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3065000, 3066000, 3066000, 3065000, 3065000))	FALSE	FALSE	FALSE
1kmE4022N3066	4022000	3066000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3066000, 3067000, 3067000, 3066000, 3066000))	FALSE	FALSE	FALSE
1kmE4022N3067	4022000	3067000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3067000, 3068000, 3068000, 3067000, 3067000))	FALSE	FALSE	FALSE
1kmE4022N3068	4022000	3068000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3068000, 3069000, 3069000, 3068000, 3068000))	FALSE	FALSE	FALSE
1kmE4022N3069	4022000	3069000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3069000, 3070000, 3070000, 3069000, 3069000))	TRUE	TRUE	TRUE
1kmE4022N3070	4022000	3070000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3070000, 3071000, 3071000, 3070000, 3070000))	TRUE	TRUE	TRUE
1kmE4022N3071	4022000	3071000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3071000, 3072000, 3072000, 3071000, 3071000))	FALSE	FALSE	FALSE
1kmE4022N3072	4022000	3072000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3072000, 3073000, 3073000, 3072000, 3072000))	FALSE	FALSE	FALSE
1kmE4022N3073	4022000	3073000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3073000, 3074000, 3074000, 3073000, 3073000))	FALSE	FALSE	FALSE
1kmE4022N3074	4022000	3074000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3074000, 3075000, 3075000, 3074000, 3074000))	FALSE	FALSE	FALSE
1kmE4022N3075	4022000	3075000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3075000, 3076000, 3076000, 3075000, 3075000))	FALSE	FALSE	FALSE
1kmE4022N3076	4022000	3076000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3076000, 3077000, 3077000, 3076000, 3076000))	FALSE	FALSE	FALSE
1kmE4022N3077	4022000	3077000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3077000, 3078000, 3078000, 3077000, 3077000))	FALSE	FALSE	FALSE
1kmE4022N3078	4022000	3078000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3078000, 3079000, 3079000, 3078000, 3078000))	FALSE	FALSE	FALSE
1kmE4022N3079	4022000	3079000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3079000, 3080000, 3080000, 3079000, 3079000))	FALSE	FALSE	FALSE
1kmE4022N3080	4022000	3080000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3080000, 3081000, 3081000, 3080000, 3080000))	TRUE	FALSE	TRUE
1kmE4022N3081	4022000	3081000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3081000, 3082000, 3082000, 3081000, 3081000))	TRUE	FALSE	TRUE
1kmE4022N3082	4022000	3082000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3082000, 3083000, 3083000, 3082000, 3082000))	TRUE	FALSE	TRUE
1kmE4022N3083	4022000	3083000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3083000, 3084000, 3084000, 3083000, 3083000))	FALSE	FALSE	FALSE
1kmE4022N3084	4022000	3084000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3084000, 3085000, 3085000, 3084000, 3084000))	FALSE	FALSE	FALSE
1kmE4022N3085	4022000	3085000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3085000, 3086000, 3086000, 3085000, 3085000))	FALSE	FALSE	FALSE
1kmE4022N3086	4022000	3086000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3086000, 3087000, 3087000, 3086000, 3086000))	FALSE	FALSE	FALSE
1kmE4022N3087	4022000	3087000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3087000, 3088000, 3088000, 3087000, 3087000))	FALSE	FALSE	FALSE
1kmE4022N3088	4022000	3088000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3088000, 3089000, 3089000, 3088000, 3088000))	FALSE	FALSE	FALSE
1kmE4022N3089	4022000	3089000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3089000, 3090000, 3090000, 3089000, 3089000))	FALSE	FALSE	FALSE
1kmE4022N3090	4022000	3090000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3090000, 3091000, 3091000, 3090000, 3090000))	FALSE	FALSE	FALSE
1kmE4022N3091	4022000	3091000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3091000, 3092000, 3092000, 3091000, 3091000))	FALSE	FALSE	FALSE
1kmE4022N3092	4022000	3092000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3092000, 3093000, 3093000, 3092000, 3092000))	FALSE	FALSE	FALSE
1kmE4022N3093	4022000	3093000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3093000, 3094000, 3094000, 3093000, 3093000))	FALSE	FALSE	FALSE
1kmE4022N3094	4022000	3094000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3094000, 3095000, 3095000, 3094000, 3094000))	FALSE	FALSE	FALSE
1kmE4022N3095	4022000	3095000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3095000, 3096000, 3096000, 3095000, 3095000))	FALSE	FALSE	FALSE
1kmE4022N3096	4022000	3096000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3096000, 3097000, 3097000, 3096000, 3096000))	FALSE	FALSE	FALSE
1kmE4022N3097	4022000	3097000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3097000, 3098000, 3098000, 3097000, 3097000))	FALSE	FALSE	FALSE
1kmE4022N3098	4022000	3098000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3098000, 3099000, 3099000, 3098000, 3098000))	FALSE	FALSE	FALSE
1kmE4022N3099	4022000	3099000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3099000, 3100000, 3100000, 3099000, 3099000))	FALSE	FALSE	FALSE
1kmE4022N3100	4022000	3100000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3100000, 3101000, 3101000, 3100000, 3100000))	FALSE	FALSE	FALSE
1kmE4022N3101	4022000	3101000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3101000, 3102000, 3102000, 3101000, 3101000))	FALSE	FALSE	FALSE
1kmE4022N3102	4022000	3102000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3102000, 3103000, 3103000, 3102000, 3102000))	FALSE	FALSE	FALSE
1kmE4022N3103	4022000	3103000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3103000, 3104000, 3104000, 3103000, 3103000))	FALSE	FALSE	FALSE
1kmE4022N3104	4022000	3104000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3104000, 3105000, 3105000, 3104000, 3104000))	FALSE	FALSE	FALSE
1kmE4022N3105	4022000	3105000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3105000, 3106000, 3106000, 3105000, 3105000))	TRUE	FALSE	TRUE
1kmE4022N3106	4022000	3106000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3106000, 3107000, 3107000, 3106000, 3106000))	TRUE	FALSE	TRUE
1kmE4022N3107	4022000	3107000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3107000, 3108000, 3108000, 3107000, 3107000))	FALSE	FALSE	FALSE
1kmE4022N3108	4022000	3108000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3108000, 3109000, 3109000, 3108000, 3108000))	FALSE	FALSE	FALSE
1kmE4022N3109	4022000	3109000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3109000, 3110000, 3110000, 3109000, 3109000))	TRUE	FALSE	TRUE
1kmE4022N3110	4022000	3110000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3110000, 3111000, 3111000, 3110000, 3110000))	FALSE	FALSE	FALSE
1kmE4022N3111	4022000	3111000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3111000, 3112000, 3112000, 3111000, 3111000))	TRUE	FALSE	TRUE
1kmE4022N3112	4022000	3112000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3112000, 3113000, 3113000, 3112000, 3112000))	FALSE	FALSE	FALSE
1kmE4022N3113	4022000	3113000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3113000, 3114000, 3114000, 3113000, 3113000))	FALSE	FALSE	FALSE
1kmE4022N3114	4022000	3114000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3114000, 3115000, 3115000, 3114000, 3114000))	TRUE	TRUE	TRUE
1kmE4022N3115	4022000	3115000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3115000, 3116000, 3116000, 3115000, 3115000))	TRUE	TRUE	TRUE
1kmE4022N3116	4022000	3116000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3116000, 3117000, 3117000, 3116000, 3116000))	TRUE	TRUE	TRUE
1kmE4022N3117	4022000	3117000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3117000, 3118000, 3118000, 3117000, 3117000))	TRUE	TRUE	TRUE
1kmE4022N3118	4022000	3118000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3118000, 3119000, 3119000, 3118000, 3118000))	TRUE	TRUE	TRUE
1kmE4022N3119	4022000	3119000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3119000, 3120000, 3120000, 3119000, 3119000))	TRUE	TRUE	TRUE
1kmE4022N3120	4022000	3120000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3120000, 3121000, 3121000, 3120000, 3120000))	TRUE	TRUE	TRUE
1kmE4022N3121	4022000	3121000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3121000, 3122000, 3122000, 3121000, 3121000))	TRUE	TRUE	TRUE
1kmE4022N3122	4022000	3122000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3122000, 3123000, 3123000, 3122000, 3122000))	TRUE	TRUE	TRUE
1kmE4022N3123	4022000	3123000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3123000, 3124000, 3124000, 3123000, 3123000))	TRUE	TRUE	FALSE
1kmE4022N3124	4022000	3124000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3124000, 3125000, 3125000, 3124000, 3124000))	TRUE	TRUE	TRUE
1kmE4022N3125	4022000	3125000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3125000, 3126000, 3126000, 3125000, 3125000))	TRUE	TRUE	TRUE
1kmE4022N3126	4022000	3126000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3126000, 3127000, 3127000, 3126000, 3126000))	TRUE	TRUE	FALSE
1kmE4022N3127	4022000	3127000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3127000, 3128000, 3128000, 3127000, 3127000))	TRUE	FALSE	TRUE
1kmE4022N3128	4022000	3128000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3128000, 3129000, 3129000, 3128000, 3128000))	FALSE	FALSE	FALSE
1kmE4022N3129	4022000	3129000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3129000, 3130000, 3130000, 3129000, 3129000))	FALSE	FALSE	FALSE
1kmE4022N3130	4022000	3130000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3130000, 3131000, 3131000, 3130000, 3130000))	FALSE	FALSE	FALSE
1kmE4022N3131	4022000	3131000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3131000, 3132000, 3132000, 3131000, 3131000))	FALSE	FALSE	FALSE
1kmE4022N3132	4022000	3132000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3132000, 3133000, 3133000, 3132000, 3132000))	FALSE	FALSE	FALSE
1kmE4022N3133	4022000	3133000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3133000, 3134000, 3134000, 3133000, 3133000))	FALSE	FALSE	FALSE
1kmE4022N3134	4022000	3134000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3134000, 3135000, 3135000, 3134000, 3134000))	FALSE	FALSE	FALSE
1kmE4022N3135	4022000	3135000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3135000, 3136000, 3136000, 3135000, 3135000))	FALSE	FALSE	FALSE
